1.7763568394002505e-15, 0.9998483840361174
2, 0.9867926422303704
4.0000000000000036, 0.9732947481811649
6, 0.9583923129148895
8, 0.947757968557807
10, 0.9360133649707442
12.000000000000004, 0.9241603887934325
14, 0.9125818155351
16.000000000000004, 0.9024755825482318
18, 0.8918290207490507
20, 0.8834934102816812
22.000000000000007, 0.876367889096711
24, 0.8693138196391297
26, 0.8622178237416624
28.000000000000007, 0.8548403728161547
30, 0.8477233701122304
32, 0.8417692141898486
34.00000000000001, 0.8352377597491722
36.00000000000001, 0.8301132881398392
38.00000000000001, 0.825074187118728
40, 0.8206317015498777
42.00000000000001, 0.8167554871796333
44.000000000000014, 0.8118755374141278
46.000000000000014, 0.8083337424587245
48, 0.8051796232068761
50, 0.8024114803424955
51.99999999999999, 0.799507480080162
54.00000000000001, 0.7964569589766303
55.99999999999999, 0.7964494532743402
57.99999999999999, 0.7952520098072127
59.99999999999999, 0.7952565036898147
62.00000000000001, 0.7946528823402411
63.99999999999999, 0.79469569901725
66, 0.7952564979526133
68, 0.7952565036967498
70, 0.795240395052013
72, 0.796449494675635
74, 0.7964494592672439
76, 0.7964494591478609
78, 0.7970460229646487
80, 0.7976424148154371
82, 0.7976424148356882
84, 0.7982542477408069
86, 0.798771697975054
88, 0.8000292418612365
90, 0.8012212732835859
92, 0.802414233677904
94, 0.8036091976550673
96, 0.8045600817734442
